INDIVIDUAL_ID,HOUSEHOLD_ID,FIRST_NAME,LAST_NAME,RFV Score,Age,Life Stage, Shoes-Sales Bf Promotion , Shoes-Sales Promotion , Shoes-Sales Af Promotion , Home-Sales Bf Promotion , Home-Sales Promotion , Home-Sales Af Promotion , Garden-Sales Bf Promotion , Garden-Sales Promotion , Garden-Sales Af Promotion , Shoes-PromotionOnlyFlag , Home-PromotionOnlyFlag , Garden-PromotionOnlyFlag 
5539935176,5553493628,Kristen,Bennett,132,32,Matures, $ 293 , $ 599 , $ 300 , $ 100 , $ 596 , $ 329 , $ 433 , $ 391 , $ 184 ,0,0,0
5538400116,5551767907,Leslie,Starnes,121,28,Empty Nesters, $ 392 , $ 495 , $ 229 , $ 303 , $ 503 , $ 357 , $ 111 , $ 463 , $ 366 ,1,0,1
5859075784,5859080037,Dora,Ponce,431,45,Mom & Baby, $ 328 , $ 674 , $ 276 , $ 89 , $ 637 , $ 460 , $ 108 , $ 537 , $ 138 ,1,0,0
5538495829,5551860900,Zachary,Warren,242,43,Matures, $ 317 , $ 313 , $ 147 , $ 222 , $ 525 , $ 292 , $ 97 , $ 489 , $ 298 ,1,0,0
5538259533,5551630379,Sara,Salas,253,40,Young Couples, $ 141 , $ 608 , $ 139 , $ 210 , $ 311 , $ 278 , $ 236 , $ 611 , $ 414 ,1,0,1
5539166624,5552514419,Pete,De Los Santos,311,34,Young Singles, $ 213 , $ 493 , $ 436 , $ 58 , $ 664 , $ 261 , $ 398 , $ 569 , $ 237 ,1,1,1
5538418683,5551786021,James,Fulgham,153,20,Empty Nesters, $ 355 , $ 404 , $ 500 , $ 279 , $ 344 , $ 308 , $ 439 , $ 636 , $ 278 ,0,1,0
5538371892,5551740282,Emily,Hearndon,131,23,Empty Nesters, $ 461 , $ 479 , $ 295 , $ 332 , $ 671 , $ 395 , $ 312 , $ 617 , $ 202 ,0,1,0
5538722699,5552079301,Sabrina,Davis,151,38,Young Couples, $ 344 , $ 371 , $ 197 , $ 482 , $ 374 , $ 249 , $ 59 , $ 473 , $ 254 ,1,1,0
5539279323,5552625112,Leticia,Banuelos,421,42,Mom & Baby, $ 426 , $ 647 , $ 303 , $ 91 , $ 616 , $ 264 , $ 445 , $ 487 , $ 173 ,0,0,1
5538640566,5552000088,Patricia,Azucar,133,27,Matures, $ 216 , $ 596 , $ 62 , $ 341 , $ 556 , $ 198 , $ 135 , $ 452 , $ 493 ,1,1,0
5539170609,5552518306,Lisa,Moavero,251,39,Young Singles, $ 362 , $ 627 , $ 120 , $ 494 , $ 683 , $ 437 , $ 463 , $ 531 , $ 368 ,1,0,0
5538527229,5551891252,Tanya,Dryden,123,42,Mom & Baby, $ 290 , $ 405 , $ 400 , $ 296 , $ 409 , $ 118 , $ 196 , $ 492 , $ 496 ,0,1,0
5539163215,5552511094,Penny,Gray,251,30,Matures, $ 103 , $ 323 , $ 157 , $ 340 , $ 660 , $ 168 , $ 433 , $ 696 , $ 260 ,0,0,1
5874380887,5874388262,Pamela,Swiger,441,31,Mom & Baby, $ 411 , $ 382 , $ 432 , $ 305 , $ 665 , $ 231 , $ 63 , $ 537 , $ 385 ,0,0,0
5536508093,5549920414,Ilze,Veismane,234,32,Mom & Baby, $ 456 , $ 618 , $ 195 , $ 284 , $ 662 , $ 280 , $ 262 , $ 635 , $ 257 ,0,1,1
5538624627,5551984628,Steve,Faubel,151,22,Young Singles, $ 399 , $ 338 , $ 467 , $ 353 , $ 385 , $ 375 , $ 71 , $ 525 , $ 236 ,0,0,1
5538760791,5552116590,Janet,Fitzgerald,143,41,Mom & Baby, $ 239 , $ 572 , $ 190 , $ 419 , $ 679 , $ 480 , $ 192 , $ 304 , $ 492 ,0,0,0
5538190446,5551563957,Lonnie,Smathers,551,20,Matures, $ 209 , $ 575 , $ 144 , $ 178 , $ 667 , $ 69 , $ 123 , $ 480 , $ 220 ,1,1,0
5538023472,5551402843,Shawn,Schimpa,145,29,Matures, $ 185 , $ 598 , $ 331 , $ 226 , $ 538 , $ 73 , $ 283 , $ 318 , $ 237 ,0,0,1
5537994567,5551374500,Brenda,Matejka,554,45,Young Couples, $ 211 , $ 443 , $ 326 , $ 125 , $ 335 , $ 55 , $ 80 , $ 396 , $ 414 ,1,1,1
5534149725,5547632855,Ole,McCall,523,27,Young Singles, $ 114 , $ 454 , $ 285 , $ 101 , $ 422 , $ 491 , $ 251 , $ 332 , $ 389 ,0,1,0
5537840930,5551223974,Michael,Monaghan,532,27,Matures, $ 498 , $ 597 , $ 198 , $ 417 , $ 387 , $ 178 , $ 374 , $ 657 , $ 325 ,1,1,1
5538309358,5551678866,Alfredo,De Santiago,111,22,Empty Nesters, $ 117 , $ 667 , $ 496 , $ 253 , $ 633 , $ 354 , $ 200 , $ 574 , $ 272 ,1,0,0
5537187046,5550585677,Christine,Kerr,124,46,Young Couples, $ 80 , $ 496 , $ 170 , $ 417 , $ 328 , $ 454 , $ 151 , $ 654 , $ 404 ,1,1,0
5536003673,5549425793,Stephanie,Wilbur,551,52,Matures, $ 338 , $ 362 , $ 379 , $ 254 , $ 446 , $ 241 , $ 145 , $ 616 , $ 419 ,1,1,0
5538751414,5552107402,Arthur,Davis,151,24,Empty Nesters, $ 301 , $ 410 , $ 280 , $ 398 , $ 677 , $ 393 , $ 405 , $ 460 , $ 304 ,0,0,1
5537002332,5550404958,Laura,Napier,545,54,Matures, $ 73 , $ 333 , $ 198 , $ 315 , $ 554 , $ 397 , $ 205 , $ 468 , $ 212 ,1,0,0
5537837811,5551220917,Maria,Walton,511,21,Young Singles, $ 70 , $ 323 , $ 324 , $ 393 , $ 369 , $ 83 , $ 419 , $ 437 , $ 159 ,1,1,1
5944499351,5944523176,Elizabeth,Thornburg,541,52,Young Singles, $ 152 , $ 316 , $ 78 , $ 353 , $ 383 , $ 306 , $ 80 , $ 521 , $ 365 ,1,1,1
5538714575,5552071354,Mike,Falo,355,26,Young Singles, $ 410 , $ 309 , $ 223 , $ 328 , $ 422 , $ 289 , $ 315 , $ 657 , $ 397 ,0,0,1
5537767844,5551152367,Carol,Terry,511,24,Young Singles, $ 365 , $ 465 , $ 91 , $ 262 , $ 627 , $ 114 , $ 483 , $ 501 , $ 269 ,0,0,0
5539455111,5553053192,Sharon,Ciferno,314,36,Matures, $ 224 , $ 518 , $ 365 , $ 113 , $ 417 , $ 114 , $ 78 , $ 383 , $ 500 ,1,0,1
5539151382,5552499475,Daniel,Weber,243,37,Empty Nesters, $ 390 , $ 636 , $ 93 , $ 261 , $ 329 , $ 384 , $ 77 , $ 674 , $ 99 ,0,1,1
5538913029,5552265848,Wisleine,Sejour,221,50,Young Singles, $ 479 , $ 579 , $ 255 , $ 255 , $ 675 , $ 434 , $ 305 , $ 631 , $ 56 ,1,1,1
5539162305,5552510213,Leon,Bordelon,252,34,Matures, $ 206 , $ 390 , $ 440 , $ 484 , $ 584 , $ 356 , $ 455 , $ 305 , $ 392 ,1,1,0
5538265615,5551636190,Sean,Jones,112,48,Empty Nesters, $ 298 , $ 464 , $ 306 , $ 110 , $ 559 , $ 186 , $ 395 , $ 575 , $ 310 ,1,0,1
5539262752,5552608800,Heather,Stachelrodt,321,36,Young Couples, $ 293 , $ 532 , $ 84 , $ 62 , $ 541 , $ 295 , $ 246 , $ 676 , $ 169 ,1,1,1
5538751710,5552107689,Debbie,Villegas,353,28,Empty Nesters, $ 351 , $ 317 , $ 469 , $ 206 , $ 657 , $ 164 , $ 455 , $ 382 , $ 330 ,1,1,1
5539020456,5552371073,Renee,Bacon,231,42,Empty Nesters, $ 133 , $ 494 , $ 139 , $ 310 , $ 518 , $ 449 , $ 447 , $ 521 , $ 268 ,0,0,1
5539527274,5552870529,Raymond,Johnson,233,44,Mom & Baby, $ 370 , $ 396 , $ 127 , $ 89 , $ 681 , $ 464 , $ 449 , $ 378 , $ 311 ,1,0,1
5538476032,5551841862,Judy,Alford,432,24,Empty Nesters, $ 443 , $ 597 , $ 321 , $ 444 , $ 374 , $ 82 , $ 238 , $ 386 , $ 467 ,1,1,0
5539908447,5553470061,Emma,Jones,154,51,Mom & Baby, $ 196 , $ 577 , $ 267 , $ 429 , $ 306 , $ 180 , $ 104 , $ 435 , $ 290 ,0,1,1
5537482037,5550873328,Joseph,Falco,213,44,Young Singles, $ 273 , $ 603 , $ 365 , $ 353 , $ 427 , $ 141 , $ 77 , $ 316 , $ 432 ,0,0,1
5539258366,5552604508,Donna,Shawn,321,28,Matures, $ 268 , $ 471 , $ 269 , $ 363 , $ 317 , $ 333 , $ 308 , $ 629 , $ 139 ,0,0,1
5538416278,5551783684,P,Nathan,132,31,Young Singles, $ 161 , $ 345 , $ 459 , $ 123 , $ 588 , $ 53 , $ 351 , $ 618 , $ 500 ,1,1,0
5539937171,5553495154,Bradley,Jackson,124,22,Mom & Baby, $ 328 , $ 493 , $ 469 , $ 358 , $ 382 , $ 204 , $ 67 , $ 427 , $ 439 ,1,0,0
5539597786,5553182918,Lynda,Bellows,124,39,Young Couples, $ 308 , $ 627 , $ 243 , $ 335 , $ 406 , $ 180 , $ 194 , $ 325 , $ 60 ,1,0,1
5537764538,5551149140,Selena,Brown,253,23,Matures, $ 139 , $ 321 , $ 490 , $ 476 , $ 683 , $ 173 , $ 131 , $ 364 , $ 348 ,0,0,1
5537545020,5550934885,Katy,Lynn,343,39,Young Singles, $ 298 , $ 478 , $ 420 , $ 398 , $ 662 , $ 354 , $ 81 , $ 635 , $ 224 ,0,1,1
5537906212,5551287946,Wenyu,Zhu,134,36,Young Singles, $ 106 , $ 436 , $ 204 , $ 134 , $ 400 , $ 175 , $ 206 , $ 571 , $ 425 ,0,1,0
5539627381,5553209859,Karen,Fitzgibbons,321,29,Matures, $ 263 , $ 345 , $ 427 , $ 279 , $ 567 , $ 450 , $ 491 , $ 343 , $ 332 ,0,1,0
5539808750,5553375088,Angela,Murray,554,47,Empty Nesters, $ 158 , $ 408 , $ 224 , $ 294 , $ 569 , $ 466 , $ 268 , $ 597 , $ 385 ,1,0,1
5539092358,5552441506,Tim,Trimble,241,33,Matures, $ 212 , $ 307 , $ 103 , $ 343 , $ 555 , $ 251 , $ 93 , $ 471 , $ 128 ,1,0,1
5536040136,5549461443,June,Short,145,37,Matures, $ 348 , $ 385 , $ 274 , $ 270 , $ 522 , $ 254 , $ 273 , $ 579 , $ 472 ,0,0,1
5539854238,5553418231,Krista,Holzinger,134,35,Young Singles, $ 498 , $ 478 , $ 95 , $ 122 , $ 357 , $ 407 , $ 409 , $ 623 , $ 153 ,0,0,1
5538693163,5552050543,Leisa,Harris,124,53,Young Couples, $ 420 , $ 359 , $ 438 , $ 278 , $ 322 , $ 352 , $ 431 , $ 301 , $ 66 ,0,0,1
5538417094,5551784477,Sally,Aliff,121,41,Empty Nesters, $ 196 , $ 319 , $ 363 , $ 479 , $ 334 , $ 305 , $ 51 , $ 503 , $ 413 ,1,1,1
5538972070,5552323666,Virginia,Robinson,231,22,Mom & Baby, $ 191 , $ 472 , $ 374 , $ 437 , $ 354 , $ 108 , $ 467 , $ 621 , $ 482 ,1,0,1
5539713743,5553288309,Teresita,Potts,253,24,Young Singles, $ 444 , $ 352 , $ 364 , $ 118 , $ 455 , $ 239 , $ 210 , $ 617 , $ 328 ,1,0,1
5536551162,5552959347,Donnie,Davis,115,28,Empty Nesters, $ 140 , $ 378 , $ 493 , $ 315 , $ 312 , $ 494 , $ 89 , $ 616 , $ 231 ,0,0,0
5539766416,5553336266,Hart,Degrafft,522,30,Matures, $ 291 , $ 450 , $ 406 , $ 396 , $ 364 , $ 73 , $ 409 , $ 471 , $ 151 ,0,1,1
5538064447,5551442554,Vanessa,Webster-Smith,234,21,Young Couples, $ 218 , $ 578 , $ 217 , $ 68 , $ 609 , $ 415 , $ 463 , $ 473 , $ 56 ,0,0,1
5537340250,5550735653,David,Kruger,412,35,Young Singles, $ 347 , $ 645 , $ 444 , $ 289 , $ 642 , $ 363 , $ 228 , $ 558 , $ 307 ,1,0,0
5539122243,5552470833,Eduardo,Perez,224,55,Empty Nesters, $ 57 , $ 681 , $ 291 , $ 410 , $ 323 , $ 165 , $ 213 , $ 470 , $ 494 ,0,1,1
5538349899,5551718679,Carrie,Beaird,121,24,Young Couples, $ 317 , $ 421 , $ 365 , $ 272 , $ 386 , $ 453 , $ 53 , $ 386 , $ 105 ,1,1,0
5538672145,5552030255,Katie,Reid,133,40,Mom & Baby, $ 292 , $ 300 , $ 293 , $ 414 , $ 656 , $ 302 , $ 63 , $ 440 , $ 475 ,1,1,1
5536568097,5549979490,Karin,Goleski,554,34,Young Singles, $ 436 , $ 646 , $ 448 , $ 184 , $ 400 , $ 465 , $ 146 , $ 643 , $ 298 ,0,1,1
5536835817,5550242006,Chris,Kaufman,411,51,Young Couples, $ 349 , $ 626 , $ 127 , $ 326 , $ 656 , $ 154 , $ 306 , $ 695 , $ 267 ,1,1,0
5536268493,5549684716,Susan,Sharkey,345,33,Mom & Baby, $ 499 , $ 632 , $ 73 , $ 146 , $ 666 , $ 496 , $ 85 , $ 623 , $ 460 ,1,0,0
5538344376,5540225011,Traycee,Thornton,352,23,Young Couples, $ 175 , $ 517 , $ 370 , $ 312 , $ 465 , $ 410 , $ 479 , $ 500 , $ 111 ,0,0,1
5538703592,5552060667,Ginny,Heideman,242,54,Young Couples, $ 257 , $ 404 , $ 254 , $ 230 , $ 429 , $ 348 , $ 168 , $ 638 , $ 416 ,0,1,1
5538771169,5552126798,Christine,Hauge,143,30,Mom & Baby, $ 259 , $ 320 , $ 149 , $ 68 , $ 615 , $ 248 , $ 424 , $ 496 , $ 379 ,1,0,0
5539041713,5552391841,Vonda,Franklin,232,44,Young Singles, $ 253 , $ 331 , $ 152 , $ 346 , $ 664 , $ 165 , $ 176 , $ 533 , $ 92 ,0,1,1
5539311976,5552657276,Dawn,Ferguson,331,39,Empty Nesters, $ 140 , $ 619 , $ 413 , $ 60 , $ 673 , $ 340 , $ 260 , $ 679 , $ 330 ,1,0,0
5912856780,5912870208,Bernal,Soto,542,36,Mom & Baby, $ 296 , $ 472 , $ 92 , $ 200 , $ 568 , $ 269 , $ 302 , $ 426 , $ 113 ,1,1,0
5538578833,5551940741,Wilma,Stamps,133,50,Young Singles, $ 75 , $ 636 , $ 475 , $ 350 , $ 365 , $ 493 , $ 78 , $ 310 , $ 487 ,1,1,0
5538365060,5551733574,Leilani,Kahele,111,22,Young Singles, $ 452 , $ 660 , $ 61 , $ 390 , $ 655 , $ 109 , $ 196 , $ 683 , $ 125 ,0,1,0
5537775481,5551159861,Veronica,Chumrik,512,42,Matures, $ 83 , $ 478 , $ 336 , $ 291 , $ 429 , $ 246 , $ 497 , $ 442 , $ 238 ,1,1,1
5944498197,5944522041,Jeanne,Wheeler,541,25,Young Singles, $ 347 , $ 408 , $ 451 , $ 96 , $ 455 , $ 401 , $ 460 , $ 578 , $ 441 ,1,0,0
5539262159,5552608221,Steve,Butzen,332,50,Young Singles, $ 105 , $ 482 , $ 237 , $ 341 , $ 624 , $ 223 , $ 188 , $ 623 , $ 328 ,1,0,1
5539125005,5552473533,John,Fabian,252,55,Young Singles, $ 254 , $ 525 , $ 239 , $ 158 , $ 685 , $ 181 , $ 76 , $ 616 , $ 390 ,0,1,0
5538974348,5552325870,Jessica,Marcus,222,38,Empty Nesters, $ 283 , $ 679 , $ 353 , $ 145 , $ 537 , $ 357 , $ 156 , $ 525 , $ 263 ,1,0,1
5538769709,5552125370,Lori,Gabor,311,48,Young Singles, $ 488 , $ 595 , $ 169 , $ 90 , $ 393 , $ 55 , $ 225 , $ 395 , $ 484 ,1,0,0
5539947971,5553505188,Mark,Ream,453,26,Young Singles, $ 75 , $ 371 , $ 82 , $ 90 , $ 636 , $ 423 , $ 460 , $ 547 , $ 134 ,0,0,0
5539712251,5553286924,Christopher,Taylor,533,50,Mom & Baby, $ 351 , $ 599 , $ 251 , $ 416 , $ 403 , $ 389 , $ 436 , $ 663 , $ 391 ,0,1,0
5537809802,5551193453,Torres,Mayra,312,30,Empty Nesters, $ 164 , $ 698 , $ 200 , $ 98 , $ 358 , $ 316 , $ 418 , $ 367 , $ 357 ,1,1,1
5536944800,5550348739,Cindy,Cordova,333,37,Empty Nesters, $ 205 , $ 551 , $ 389 , $ 284 , $ 380 , $ 465 , $ 287 , $ 553 , $ 407 ,0,0,1
5539092395,5552441542,Alson,Cromwell,241,33,Mom & Baby, $ 218 , $ 300 , $ 324 , $ 379 , $ 426 , $ 212 , $ 412 , $ 432 , $ 172 ,1,0,1
5883726258,5883733729,Tony,Reiser,441,35,Empty Nesters, $ 395 , $ 364 , $ 468 , $ 444 , $ 495 , $ 284 , $ 325 , $ 575 , $ 94 ,0,1,0
5539168587,5552516328,Jude,Quintiere,342,20,Empty Nesters, $ 65 , $ 504 , $ 127 , $ 151 , $ 641 , $ 116 , $ 326 , $ 623 , $ 199 ,1,1,1
5538997301,5552348338,Karen,Lawrie,232,44,Young Singles, $ 391 , $ 457 , $ 492 , $ 415 , $ 348 , $ 134 , $ 218 , $ 337 , $ 471 ,1,1,0
5538748440,5552104495,Hernando,Espinosa,151,21,Empty Nesters, $ 336 , $ 559 , $ 64 , $ 280 , $ 522 , $ 222 , $ 65 , $ 646 , $ 76 ,0,1,0
5538674858,5552032855,Georgine,Weber,142,29,Matures, $ 249 , $ 546 , $ 120 , $ 405 , $ 330 , $ 194 , $ 69 , $ 366 , $ 83 ,1,0,1
5910429061,5910440406,John,Beckmann,553,46,Empty Nesters, $ 484 , $ 676 , $ 386 , $ 469 , $ 511 , $ 329 , $ 369 , $ 543 , $ 85 ,1,0,1
5538590509,5551951914,Miriam,Huesca,141,42,Young Couples, $ 245 , $ 306 , $ 114 , $ 464 , $ 659 , $ 239 , $ 470 , $ 324 , $ 475 ,1,1,0
5539543036,5553133209,Stacy,Morane,313,44,Young Couples, $ 318 , $ 428 , $ 424 , $ 280 , $ 385 , $ 299 , $ 232 , $ 681 , $ 204 ,1,0,1
5538904304,5552257282,Frank,Scott,221,34,Mom & Baby, $ 184 , $ 339 , $ 408 , $ 339 , $ 645 , $ 476 , $ 400 , $ 524 , $ 55 ,1,1,1
5539539689,5553130178,Marla,Koch,523,38,Empty Nesters, $ 154 , $ 613 , $ 465 , $ 239 , $ 578 , $ 272 , $ 424 , $ 312 , $ 152 ,0,0,1
5538915066,5552267838,Kirk,Jensen,221,45,Young Singles, $ 84 , $ 314 , $ 313 , $ 182 , $ 386 , $ 75 , $ 92 , $ 578 , $ 254 ,0,0,0
5539301970,5552647459,Jerry,Quillen,532,51,Mom & Baby, $ 390 , $ 338 , $ 414 , $ 179 , $ 521 , $ 486 , $ 284 , $ 693 , $ 374 ,0,1,1
5538680170,5552037952,Gary,Garoffolo,133,28,Mom & Baby, $ 233 , $ 395 , $ 275 , $ 496 , $ 367 , $ 144 , $ 56 , $ 346 , $ 294 ,1,1,0
5538263238,5551633931,Samantha,Goers,133,42,Mom & Baby, $ 267 , $ 382 , $ 227 , $ 421 , $ 422 , $ 113 , $ 410 , $ 313 , $ 288 ,1,0,1
5539421154,5553022443,Renee,Trosper,115,27,Matures, $ 66 , $ 633 , $ 82 , $ 204 , $ 564 , $ 94 , $ 240 , $ 448 , $ 118 ,1,0,0
5535899744,5549324335,Aaron,Selekman,255,47,Mom & Baby, $ 54 , $ 579 , $ 203 , $ 115 , $ 681 , $ 262 , $ 297 , $ 538 , $ 178 ,1,1,0
5537798260,5551182142,Julie,Hicks,245,55,Young Couples, $ 217 , $ 452 , $ 460 , $ 51 , $ 412 , $ 376 , $ 419 , $ 334 , $ 290 ,1,0,1
5539652774,5553232828,Josh,Martin,354,44,Mom & Baby, $ 355 , $ 384 , $ 178 , $ 335 , $ 388 , $ 68 , $ 66 , $ 654 , $ 64 ,0,0,0
5539556604,5553145483,Sarah,Olivesmith,234,32,Mom & Baby, $ 367 , $ 427 , $ 473 , $ 53 , $ 330 , $ 371 , $ 307 , $ 643 , $ 293 ,1,1,0
5539632653,5553214647,Raymond,Morgan,523,22,Mom & Baby, $ 416 , $ 388 , $ 463 , $ 352 , $ 460 , $ 435 , $ 203 , $ 582 , $ 65 ,1,0,0
5538358031,5551726656,Christine,Swenson,144,44,Empty Nesters, $ 451 , $ 563 , $ 211 , $ 401 , $ 317 , $ 476 , $ 493 , $ 401 , $ 159 ,0,0,0
5538995817,5552346892,Nancy,Schramski,453,54,Empty Nesters, $ 325 , $ 378 , $ 222 , $ 286 , $ 627 , $ 374 , $ 220 , $ 629 , $ 263 ,1,1,0
5537303069,5550699319,Beth,Eskew,335,43,Young Singles, $ 252 , $ 500 , $ 250 , $ 422 , $ 606 , $ 94 , $ 389 , $ 325 , $ 143 ,0,1,0
5538980470,5552331847,Ellen,Weitzman,353,51,Empty Nesters, $ 465 , $ 485 , $ 262 , $ 397 , $ 435 , $ 178 , $ 440 , $ 687 , $ 429 ,1,1,0
5538625113,5551985082,Terry,Johnson,141,42,Mom & Baby, $ 254 , $ 658 , $ 155 , $ 438 , $ 400 , $ 84 , $ 248 , $ 579 , $ 193 ,0,1,1
5538814085,5552972891,Pam,Sloan,211,21,Young Couples, $ 122 , $ 687 , $ 128 , $ 267 , $ 498 , $ 74 , $ 410 , $ 341 , $ 188 ,1,1,1
5537317313,5550713260,Cindy,Correa,233,38,Young Singles, $ 90 , $ 663 , $ 388 , $ 478 , $ 613 , $ 290 , $ 218 , $ 671 , $ 304 ,0,1,1
5539097643,5552446666,Therese,Noonan,242,33,Young Couples, $ 210 , $ 694 , $ 219 , $ 106 , $ 429 , $ 272 , $ 483 , $ 472 , $ 128 ,0,0,0
5536439971,5549853252,Nancy,Dutcher,323,23,Young Singles, $ 168 , $ 368 , $ 277 , $ 84 , $ 638 , $ 321 , $ 484 , $ 500 , $ 208 ,0,0,0
5539934154,5553492896,Connie,Jones,125,51,Young Singles, $ 142 , $ 499 , $ 90 , $ 408 , $ 572 , $ 453 , $ 221 , $ 561 , $ 76 ,0,1,1
5537636774,5551024366,Jann,Masaki,432,22,Empty Nesters, $ 110 , $ 633 , $ 264 , $ 204 , $ 382 , $ 454 , $ 497 , $ 492 , $ 310 ,1,1,1
5539064953,5552414651,Judy,Leffler,241,43,Young Singles, $ 184 , $ 572 , $ 375 , $ 230 , $ 610 , $ 172 , $ 213 , $ 341 , $ 65 ,0,1,0
5538331607,5551700717,Debbie,Knapp,112,25,Matures, $ 167 , $ 669 , $ 307 , $ 360 , $ 432 , $ 294 , $ 450 , $ 439 , $ 121 ,1,0,0
5538808266,5552163181,Kari,Matney,143,44,Young Singles, $ 360 , $ 571 , $ 483 , $ 299 , $ 586 , $ 174 , $ 270 , $ 360 , $ 86 ,0,0,1
5536509767,5549922067,Jeff,Fleak,543,20,Mom & Baby, $ 85 , $ 492 , $ 257 , $ 225 , $ 531 , $ 430 , $ 434 , $ 426 , $ 153 ,0,1,0
5536618505,5550029007,Toni,Coble,444,33,Mom & Baby, $ 475 , $ 550 , $ 383 , $ 482 , $ 453 , $ 196 , $ 172 , $ 348 , $ 77 ,1,0,0
5536454222,5549867318,Teddy,Speeney,134,37,Mom & Baby, $ 266 , $ 668 , $ 301 , $ 498 , $ 459 , $ 237 , $ 130 , $ 628 , $ 216 ,0,1,1
5536586396,5549997440,Joseph,Walyus,513,36,Young Couples, $ 156 , $ 554 , $ 147 , $ 348 , $ 507 , $ 313 , $ 387 , $ 598 , $ 237 ,1,1,1
5538326124,5551695330,Veronica,Humpherys,111,29,Young Couples, $ 238 , $ 593 , $ 233 , $ 489 , $ 631 , $ 80 , $ 439 , $ 435 , $ 75 ,0,0,1
5539249139,5552595440,Teresa,Sirekis,411,52,Young Singles, $ 164 , $ 339 , $ 488 , $ 301 , $ 650 , $ 456 , $ 135 , $ 393 , $ 408 ,1,1,0
5538349460,5551718248,Katherine,Johnson,252,27,Young Singles, $ 124 , $ 314 , $ 174 , $ 441 , $ 560 , $ 341 , $ 321 , $ 535 , $ 430 ,0,1,0
5538197209,5551570461,Chloe,Merrill,412,26,Young Couples, $ 305 , $ 687 , $ 192 , $ 143 , $ 651 , $ 434 , $ 146 , $ 375 , $ 342 ,0,0,1
5652914300,5653556312,Cheryl,Phillips,312,22,Young Couples, $ 369 , $ 529 , $ 140 , $ 334 , $ 331 , $ 469 , $ 355 , $ 604 , $ 63 ,0,0,1
5538084330,5551461794,David,Uribe,453,52,Empty Nesters, $ 71 , $ 364 , $ 63 , $ 133 , $ 395 , $ 420 , $ 276 , $ 480 , $ 202 ,0,0,1
5538651495,5552010461,Jessica,Wood,141,24,Young Singles, $ 140 , $ 555 , $ 140 , $ 238 , $ 458 , $ 223 , $ 141 , $ 332 , $ 191 ,0,1,1
5539925901,5553486046,Lisa,Hale,115,50,Matures, $ 138 , $ 542 , $ 426 , $ 263 , $ 415 , $ 319 , $ 316 , $ 322 , $ 88 ,1,0,0
5538816006,5552170766,Rhonda,Fleming,543,31,Empty Nesters, $ 393 , $ 313 , $ 376 , $ 493 , $ 408 , $ 248 , $ 404 , $ 457 , $ 317 ,0,1,1
5538299847,5551669545,Brian,Bozeman,113,32,Mom & Baby, $ 164 , $ 679 , $ 487 , $ 113 , $ 301 , $ 141 , $ 198 , $ 692 , $ 355 ,0,0,1
5539462284,5553059786,Steve,Randolph,345,29,Matures, $ 320 , $ 370 , $ 177 , $ 470 , $ 531 , $ 424 , $ 493 , $ 307 , $ 356 ,1,1,0
5538752338,5552108306,Kandy,Staples,143,43,Mom & Baby, $ 344 , $ 342 , $ 417 , $ 413 , $ 522 , $ 436 , $ 399 , $ 591 , $ 373 ,0,1,1
5538702176,5552059305,Sharon,Maynard,554,36,Mom & Baby, $ 259 , $ 409 , $ 84 , $ 256 , $ 639 , $ 122 , $ 159 , $ 497 , $ 78 ,0,1,1
5539314587,5552659842,Rosa,Khan,453,31,Mom & Baby, $ 81 , $ 618 , $ 482 , $ 97 , $ 670 , $ 435 , $ 145 , $ 661 , $ 98 ,1,0,0
5952406518,5952411009,Trish,Lessey,551,31,Mom & Baby, $ 322 , $ 492 , $ 292 , $ 500 , $ 506 , $ 259 , $ 419 , $ 439 , $ 453 ,0,1,1
5539205432,5552552502,Kenneth,Foyder,311,24,Young Couples, $ 357 , $ 515 , $ 476 , $ 368 , $ 658 , $ 318 , $ 474 , $ 610 , $ 271 ,0,1,1
5539122620,5552471196,Jean,Hebard,252,38,Matures, $ 204 , $ 576 , $ 478 , $ 254 , $ 422 , $ 393 , $ 315 , $ 321 , $ 66 ,0,1,1
5539157616,5552505588,Kristina,Dunbar,251,28,Young Couples, $ 336 , $ 511 , $ 124 , $ 267 , $ 613 , $ 179 , $ 215 , $ 411 , $ 59 ,0,0,0
5539934939,5553493477,Elaine,Morton,253,39,Matures, $ 452 , $ 658 , $ 84 , $ 349 , $ 351 , $ 355 , $ 234 , $ 671 , $ 60 ,1,1,0
5538999187,5552350191,Brandon,Tidmore,231,45,Matures, $ 231 , $ 672 , $ 195 , $ 62 , $ 322 , $ 374 , $ 477 , $ 426 , $ 386 ,1,1,0
5539164420,5552512271,Lauren,Rockett,243,26,Empty Nesters, $ 353 , $ 446 , $ 488 , $ 164 , $ 415 , $ 54 , $ 446 , $ 344 , $ 174 ,1,0,1
5538482403,5551848031,Kayla,Furmanchin,131,37,Mom & Baby, $ 463 , $ 402 , $ 97 , $ 227 , $ 326 , $ 135 , $ 122 , $ 639 , $ 273 ,0,0,1
5538647253,5552006495,Frank,Danna,132,55,Young Couples, $ 162 , $ 425 , $ 498 , $ 284 , $ 607 , $ 179 , $ 417 , $ 497 , $ 223 ,1,1,1
5539738654,5553310930,Cyndi,Burrell,145,27,Young Couples, $ 225 , $ 525 , $ 203 , $ 303 , $ 559 , $ 429 , $ 63 , $ 575 , $ 226 ,0,0,0
