INDIVIDUAL_ID,HOUSEHOLD_ID,FIRST_NAME,LAST_NAME,RFV Score,Age,Life Stage, Shoes-PriceTier , Home-PriceTier , Garden-Pricetier 
5933658496,5933680614,Peggy,Kosior,552,25,Young Couple,Good,Good,Best
5539505929,5553099421,B,Packard,335,31,Empty Nester,Better,Better,Better
5539943769,5553501208,Christy,Hall,221,20,Empty Nester,Good,Better,Good
5530261987,5543919055,Lin,Dibble,314,40,Empty Nester,Good,Better,Good
5539834587,5553399401,Chong,Bleck,351,24,Mature,Better,Best,Good
5539939589,5553497226,Elaine,Gray,152,23,Young Singles,Good,Better,Good
5539164970,5552512812,Kimberly,Gleason,251,54,Young Singles,Better,Better,Best
5532201697,5545770640,Dee,Wilfong,315,55,Mom & Baby,Best,Better,Better
5538090844,5552969788,Nicole,Servi,153,23,Young Couple,Best,Best,Good
5539678565,5553256215,Karen,Yudichak,412,48,Empty Nester,Best,Best,Better
5539797662,5552953421,Abdul,Abdul-Haqq,135,26,Young Couple,Good,Best,Best
5538342607,5551711530,Jeremiah,Belknap,144,36,Mom & Baby,Good,Best,Good
5539389247,5552993272,Marion,Unger,554,27,Mom & Baby,Best,Best,Best
5538880471,5552233919,Dawn,Van Camp,252,32,Mom & Baby,Good,Better,Better
5539473137,5553069689,Sara,Turrentine,131,29,Young Couple,Better,Good,Better
5530273901,5543930223,John,Stevenson,415,29,Empty Nester,Better,Best,Good
5538533329,5551897158,Frances,Szerencits,212,49,Young Couple,Best,Good,Best
5538368720,5551737168,Kirk,Cohen,151,33,Mom & Baby,Better,Good,Better
5537495841,5550886815,Eileen,Rueck,441,38,Empty Nester,Better,Good,Best
5874382597,5874389921,Yvonne,Smith,441,43,Mom & Baby,Better,Better,Good
5538215524,5551587945,Carolyn,Bromaghim,111,48,Mature,Better,Better,Better
5531192054,5544808578,Susan,Szurszewski,545,30,Young Singles,Better,Better,Good
5539953271,5553510305,David,Thompson,342,34,Young Singles,Better,Best,Better
5539113563,5552462336,Gmc,Brand,351,49,Mature,Best,Good,Better
5528320491,5542064960,Peggy,Salter,322,37,Empty Nester,Good,Better,Better
5533882315,5547382787,Janet,Atkinson,135,49,Young Couple,Better,Good,Best
5530225049,5543884563,Kathy,Slaugh,511,20,Mom & Baby,Better,Good,Better
5530056933,5552851497,John,Lynch,431,30,Mom & Baby,Better,Better,Better
5526391006,5540215970,Teddy,Hanebrink,343,25,Young Couple,Better,Best,Good
5538898638,5552251715,Joann,Kondo,222,48,Mom & Baby,Good,Better,Good
5532178316,5545748730,Rosie,Millen,343,21,Young Singles,Better,Good,Best
5531318537,5544927379,Carol,Russell,331,30,Mom & Baby,Best,Best,Best
5530254689,5543912248,Karen,Yancura,534,23,Young Singles,Better,Better,Best
5533133037,5546663747,Charles,Myers,355,45,Mom & Baby,Best,Good,Good
5533600970,5547111663,William,Woodall,332,40,Mature,Good,Best,Better
5533149133,5546678785,Charles,Kroell,345,24,Mom & Baby,Good,Better,Better
5537981490,5551361696,Tiani,Baker,151,25,Young Singles,Good,Good,Good
5527373914,5541168100,Phyllis,Mellen,312,25,Young Singles,Best,Better,Good
5539494119,5553088644,Pat,Ramer,114,40,Mom & Baby,Good,Better,Better
5534946094,5548396598,Amanda,Smith,425,24,Young Couple,Best,Best,Good
5527425104,5541215964,Robin,Crowley,515,46,Empty Nester,Best,Best,Good
5874380531,5874387926,Daniel,McKee,441,24,Young Couple,Good,Best,Good
5536253293,5553479052,Tamira,Mangali,431,39,Mom & Baby,Better,Better,Good
5526524886,5540344125,Vivian,Rich,333,41,Young Couple,Good,Best,Best
5534940501,5548391427,Abby,Herschmann,525,51,Young Couple,Better,Good,Best
5534103946,5547590215,Robert,Wilson,435,34,Mature,Best,Good,Good
5902137387,5902145827,Jill,Bray,532,35,Young Singles,Best,Better,Good
5532193556,5545763017,Dewitt,Haden,233,33,Mom & Baby,Best,Good,Best
5529276464,5542976972,Melinda,Burke,243,39,Mom & Baby,Better,Better,Best
5533177845,5546705507,Debbie,Smith,324,34,Young Couple,Good,Best,Better
5926876232,5926897892,Carol,Calabro,531,28,Young Singles,Best,Good,Better
5653147982,5653751371,Kim,Monarco,532,44,Empty Nester,Better,Better,Best
5526408740,5540232621,Joel,Pitts,215,31,Young Singles,Good,Best,Better
5533190829,5546717655,Charles,Jenkins,315,32,Empty Nester,Good,Good,Good
5531085118,5544708237,Harry,Albaugh,224,51,Mature,Better,Better,Better
5528389444,5542129346,Richard,Forster,555,22,Mature,Best,Better,Better
5539123846,5552472397,Christine,Pavlina,242,29,Mom & Baby,Good,Best,Best
5534141526,5547625204,Rebecca,Wellborn,513,54,Mature,Good,Best,Better
5527106113,5540909396,Shelley,Demos,254,55,Empty Nester,Best,Best,Best
5531264922,5544876567,Janell,Daly,154,23,Empty Nester,Better,Best,Best
5538295142,5551664951,Tom,Long,554,49,Mom & Baby,Good,Best,Good
5528176359,5541929977,Rhonda,Kodad,434,27,Empty Nester,Good,Good,Good
5923626766,5923639979,Lisa,Cottrell,542,36,Mom & Baby,Good,Best,Best
5538015708,5551395215,Christine,Donnelly,243,45,Mature,Best,Best,Better
5538331694,5551700803,Richard,Smith,141,33,Mom & Baby,Good,Better,Good
5534133305,5547617546,Robert,Trudel,315,51,Empty Nester,Better,Better,Better
5936192712,5936199090,Helen,Reinke,553,55,Young Singles,Good,Best,Better
5539396323,5552999771,Vilma,Suguitan,334,51,Young Couple,Good,Best,Better
5533869995,5547371289,Carol,Davis,454,36,Mom & Baby,Good,Good,Good
5933658691,5933680806,Amy,Picard,541,42,Empty Nester,Good,Better,Good
5530258899,5543916174,Jim,Tate,215,41,Mom & Baby,Better,Better,Best
5537697473,5551083614,Paul,Woodrum,443,43,Empty Nester,Good,Good,Good
5538514425,5551879019,Kevin,Ginnebaugh,122,21,Young Couple,Best,Best,Better
5538795857,5552151029,Cynthia,Harris,311,40,Empty Nester,Best,Good,Good
5538758455,5552114307,Emily,Baumhoer,151,54,Young Singles,Better,Best,Good
5533037480,5546573965,Bruce,Kerny,252,41,Young Couple,Best,Better,Best
5529319778,5543017395,Austin,Lauinger,312,30,Mature,Better,Best,Better
5538863946,5552217758,Stacey,Grace,212,29,Young Singles,Best,Better,Best
5538413167,5551780658,Diane,Kroll,511,47,Mom & Baby,Best,Better,Good
5538258319,5551629221,Robert,Lauria,115,38,Young Couple,Good,Better,Better
5536898029,5550302939,Cynthia,Anthony,223,51,Young Singles,Best,Good,Better
5530170174,5543832907,Lauri,Lewis,152,41,Young Couple,Best,Best,Best
5528369760,5542110962,Richard,Nicolai,315,40,Young Couple,Best,Better,Good
5538968244,5552319941,Timothy,Lickman,222,33,Young Singles,Good,Good,Better
5539164502,5552512352,Gary,Tomczyk,532,47,Mature,Best,Better,Best
5537365444,5550760119,David,Holden,521,29,Empty Nester,Better,Good,Best
5537481195,5550872511,Rhonda,Powers,224,33,Empty Nester,Best,Better,Good
5538470045,5551835988,Ted,Leduc,114,54,Empty Nester,Good,Better,Better
5530716364,5544355708,Jefffrey,Olah,241,31,Mom & Baby,Best,Best,Best
5537904353,5551286117,Anne,Hansen,443,21,Mom & Baby,Good,Best,Good
5528426840,5542164113,Doris,Nickle,255,31,Empty Nester,Good,Good,Good
5529594686,5543281388,Mike,Sutherland,421,20,Young Couple,Best,Good,Best
5529381463,5552835903,Linda,Peters,342,26,Empty Nester,Better,Better,Best
5538480157,5551845863,John,Cyr,131,40,Mature,Good,Good,Better
5539314829,5552660078,Marcelo,Krizman,331,53,Mature,Better,Best,Good
5536275046,5549691114,Adam,Reeve,215,30,Mature,Better,Good,Good
5538822623,5552177270,Lynne,Vandemotter,213,46,Empty Nester,Better,Good,Best
5538753378,5552109317,Jane,Thele,151,39,Empty Nester,Best,Best,Better
5538330818,5551699941,Harrison,Holt,121,20,Empty Nester,Best,Good,Better
5538749880,5552105904,Phylis,Anderson,151,43,Mature,Best,Good,Best
5539750438,5553321721,Christina,Mead,144,34,Mom & Baby,Best,Better,Good
5538888173,5552241478,Michael,Rhodes,221,34,Empty Nester,Best,Good,Good
5529321311,5543018826,Lynda,White,534,21,Empty Nester,Good,Best,Good
5538308728,5551678248,Jill,Ralston,113,36,Young Couple,Good,Best,Best
5528884458,5542605741,Carole,Taylor,453,30,Mom & Baby,Good,Better,Better
5537974794,5551355136,Laurie,McLeod,121,36,Mature,Best,Good,Good
5539205473,5552552539,Thomas,Fowler,322,51,Young Couple,Good,Better,Best
5539556076,5552890690,Marcy,Baim,315,33,Mom & Baby,Better,Best,Good
5539735875,5553308397,Denise,Books,515,34,Young Couple,Best,Good,Good
5531234803,5544848456,June,Sanders,523,36,Mature,Good,Better,Better
5538431372,5551798376,Kevin,Roush,121,38,Empty Nester,Good,Best,Best
5910426506,5910437882,Hannah,Turek,542,20,Mature,Better,Good,Good
5532233085,5545800098,Kelly,Oliver,412,21,Mom & Baby,Better,Best,Best
5536655367,5550065218,Keith,Lender,435,48,Mom & Baby,Better,Better,Good
5538550736,5551913948,Sandy,Schuchardt,132,55,Young Couple,Better,Best,Best
5531245895,5544858755,Janet,Kasperek,335,40,Mature,Best,Good,Good
5531199002,5544815074,Jodi,Fuller,514,25,Mature,Good,Good,Best
5529324842,5543022115,Mona,Garrison,512,47,Young Singles,Best,Good,Best
5535810854,5549237256,Jason,Martinsmcclellan,422,38,Young Singles,Best,Best,Best
5529326898,5543024021,Michael,Flaherty,235,36,Mom & Baby,Better,Better,Better
5526151934,5539992148,Veronica,Cummings,534,29,Mom & Baby,Best,Better,Best
5534938689,5548389713,Jeff,Moreland,235,39,Mom & Baby,Better,Best,Best
5538401545,5551769303,Patty,Scheim,121,38,Mom & Baby,Good,Better,Good
5539461719,5553059272,Robert,Arkema,335,27,Mom & Baby,Good,Good,Good
5539607148,5553191462,Justine,Walek,524,53,Young Couple,Best,Better,Good
5536240225,5549657114,Tamra,Whitsitt,441,43,Young Couple,Good,Better,Good
5528246054,5541995126,Patricia,Waege,334,34,Young Couple,Better,Best,Better
5531994277,5545576551,Donna,Ridolfino,143,47,Mom & Baby,Good,Best,Better
5531219211,5544833912,Judith,Rebar,554,50,Mature,Best,Better,Better
5529276630,5542977126,Loretta,Parisi,335,24,Young Singles,Best,Best,Good
5539397728,5553001066,Vicki,Gensini,535,24,Young Singles,Best,Best,Best
5539640190,5553221443,Janet,Faris,345,26,Mature,Best,Good,Best
5527496988,5541283149,Rusty,Richardson,125,36,Young Couple,Better,Good,Good
5539633334,5553215253,Heather,Mundt,131,38,Mom & Baby,Better,Better,Good
5532021481,5545601947,Chris,Harris,153,23,Mom & Baby,Best,Best,Better
5534160280,5547642725,Celina,Lombardo,325,54,Young Couple,Good,Best,Best
5538643339,5552002805,Jason,Vandenberg,141,45,Young Couple,Better,Best,Good
5534387742,5547861052,Annette,Roth,424,31,Young Couple,Good,Better,Good
5535307238,5548748440,David,Hepner,513,31,Empty Nester,Better,Better,Better
5539533709,5553124809,Marylou,Luzi,242,49,Empty Nester,Better,Best,Best
5538754134,5552110054,Vonda,Frazier,151,28,Young Couple,Best,Best,Better
5528326929,5542071036,Niki,Ammann,114,24,Empty Nester,Good,Good,Best
5529333847,5540632734,Martha,Reder,124,47,Empty Nester,Good,Good,Best
5530039192,5543710233,Kim,Biddle,412,33,Mom & Baby,Good,Good,Better
5538475933,5551841770,Krista,Knight,121,40,Empty Nester,Good,Good,Good
5534031527,5547522256,Karolyn,Olmstead,451,25,Young Couple,Best,Best,Best
5531917986,5545505289,Ronda,Helmick,434,46,Mom & Baby,Better,Good,Good
5538354482,5551723182,Joseph,Dallison,152,27,Young Couple,Better,Better,Better
5538409403,5551776956,Tom,Shuey,113,31,Mature,Best,Best,Better
5938485462,5938492135,Leon,Reyes,552,33,Empty Nester,Better,Best,Better
5526312430,5540142477,Barbara,Thompson,514,27,Empty Nester,Best,Better,Better
5529356844,5543051965,Maureen,Giammarino,454,28,Mom & Baby,Better,Best,Best
5537248901,5552963993,Kyle,Marlatt,244,26,Empty Nester,Better,Best,Better
5902135869,5902144367,Sameer,Soorma,451,40,Young Singles,Best,Best,Better
5874378601,5874386065,Dawson,Price,452,48,Mom & Baby,Better,Best,Best
5539198497,5552545727,Mark,Meyer,532,21,Mature,Better,Better,Better
5534109000,5547594933,Bradley,Brehm,334,48,Mature,Good,Good,Good
5535230061,5552950146,Alexander,Bustamante,524,43,Mature,Better,Good,Good
5539649815,5553230139,Christine,Jaworski,333,23,Mature,Best,Best,Better
5733920055,5733928501,Doreen,Lebron,532,48,Young Couple,Good,Best,Better
5534850277,5548306869,Terry,Swanson,443,44,Empty Nester,Better,Good,Best
5536467830,5549880737,Samantha,Vogel,333,36,Mature,Good,Better,Best
5538648310,5552007481,Lisa,Brown,115,46,Young Couple,Good,Best,Better
5534912762,5548365567,Nicole,Jung,532,27,Young Couple,Better,Better,Good
5532085084,5545661418,Lavonne,Nicholson,354,50,Empty Nester,Better,Better,Best
5533025695,5552920036,Dan,Gamel,232,47,Mature,Better,Best,Best
5538571488,5551933939,Melinda,Wiedell,511,46,Mom & Baby,Good,Best,Good
5538906847,5552259769,Deborah,Clore,213,55,Young Couple,Best,Best,Best
5527668268,5541443616,Fred,Shulin,335,30,Young Singles,Good,Best,Better
5534157889,5547640497,Diane,Ochsner,413,50,Young Singles,Better,Good,Better
5538784262,5552139649,Regina,Smith,152,48,Empty Nester,Good,Good,Good
5663826282,5664390360,Lisa,Perrilloux,541,40,Young Couple,Best,Good,Good
5538477878,5551843670,Bethany,Phillips,123,46,Mature,Better,Best,Best
5539392854,5552996585,Malvina,Lerma,435,44,Young Couple,Better,Better,Better
5531073329,5544697252,Jerry,Quasny,313,39,Mature,Best,Best,Good
5539933234,5553492154,Robert,Blake,131,51,Young Couple,Better,Best,Best
5527681785,5541456247,Dorothy,Brooks,324,31,Mature,Better,Best,Best
5528193862,5541946356,Richard,Scott,232,42,Empty Nester,Best,Best,Good
5528216645,5541967702,Robert,Goodwin,115,34,Young Singles,Good,Good,Better
5539944067,5553501493,Fred,Davis,253,50,Young Singles,Good,Good,Best
5538824322,5552178927,Noemi,Perez,321,45,Mom & Baby,Better,Better,Best
5538816555,5552171303,Jackie,Spayde,152,54,Empty Nester,Best,Best,Best
5530238380,5543897059,Kolleen,Beesley,555,47,Young Couple,Best,Good,Better
5910426201,5910437585,Ellen,MacGregor,542,51,Empty Nester,Better,Better,Good
5529141804,5542850707,Debbie,McIntyre,543,40,Young Singles,Best,Better,Better
5538931650,5552284104,Dinah,McCarthy,231,27,Empty Nester,Best,Better,Good
5528337971,5542081350,Michael,Gunson,155,34,Empty Nester,Better,Best,Good
5530321105,5552841640,Kay,Caldwell,524,28,Empty Nester,Better,Best,Good
5538445667,5551812363,Lydia,Simons,121,37,Empty Nester,Good,Better,Better
5527662057,5541437840,Stacey,Sundhagen,514,29,Young Singles,Good,Good,Better
5534084508,5547572148,Bill,McKinney,555,48,Young Singles,Better,Best,Good
5539654876,5553234743,Felicia,Amoroso,355,32,Young Couple,Good,Best,Better
5538593656,5551954902,Charles,Beam,141,36,Mom & Baby,Good,Good,Good
5532173665,5545744388,Victoria,Hughes,515,44,Mom & Baby,Better,Better,Good
5534814048,5548272945,Amy,Mitchell,415,30,Empty Nester,Better,Better,Best
5538967715,5552319426,Tyler,Hooper,232,41,Empty Nester,Good,Best,Good
5531262131,5544873974,Jennifer,Pray,255,51,Mom & Baby,Good,Better,Better
5526378340,5540204121,William,Story,255,55,Young Couple,Better,Best,Better
5538838003,5552192321,Lisa,Altman,211,48,Mature,Better,Best,Best
5529129541,5542839289,Mary,Faustine,334,43,Young Singles,Good,Good,Good
5532092778,5545668640,Florence,Campbell,223,43,Mom & Baby,Better,Good,Good
5538890534,5552243782,Lynn,Thompson,221,54,Mature,Best,Better,Best
5539847458,5553411730,Mary,Remer,455,31,Young Couple,Best,Good,Good
5536875110,5550280492,Robin,Deleon,134,52,Mature,Best,Good,Best
5528751278,5542476528,Merideth,Kelso,254,41,Mature,Best,Best,Good
5537617451,5551005510,Roy,Nickerson,323,31,Young Singles,Good,Best,Best
5529412503,5543105379,Liz,Bertuca,311,51,Empty Nester,Good,Good,Good
5538729130,5552085562,Maria,Pranger,152,52,Young Couple,Better,Best,Good
5527270903,5541068978,Sandie,Rollins,213,26,Young Couple,Better,Best,Better
5531030944,5544657630,Anthony,Hutchinson,115,51,Empty Nester,Best,Better,Better
5539466741,5553063843,Sandra,Randall,145,22,Mom & Baby,Best,Best,Good
5538523032,5551887253,Elizabeth,Sparks,131,40,Empty Nester,Best,Better,Better
5536557272,5549968865,Ken,Sweet,245,34,Empty Nester,Better,Good,Best
5537852102,5551234944,Melissa,Shaffer,134,45,Young Singles,Better,Better,Best
5527676655,5541451461,Lynn,Gardner,431,35,Young Couple,Good,Better,Best
5533309693,5546830773,Michelle,Riccio,221,33,Mature,Better,Better,Best
5534107833,5547593839,Colleen,Milkowski,435,28,Young Singles,Better,Better,Good
5539793380,5553360861,Carmen,Hofmann,312,34,Young Couple,Better,Best,Good
5527979375,5541742339,Regina,Jiron,115,45,Young Singles,Better,Best,Best
5538345297,5551714165,Kathy,Sidoti,332,25,Young Couple,Best,Better,Good
5531835533,5545425911,Patricia,Roche,254,50,Mature,Best,Better,Better
5526354039,5540181546,Carol,Boyd,215,24,Mom & Baby,Better,Best,Better
5531197634,5544813801,Joan,Abbadessa,335,46,Mature,Good,Better,Best
5538832489,5552186951,Harry,Relford,433,46,Mom & Baby,Best,Better,Best
5538540461,5551904147,Austin,Villeneuve,131,53,Mature,Best,Best,Good
5538459303,5551825529,Brenden,Kammetler,122,33,Young Couple,Best,Best,Good
5532001140,5552900382,Emily,Artello,552,26,Mature,Better,Good,Best
5533863614,5547365343,Bobbie,Bond,535,50,Mom & Baby,Best,Good,Best
5874380323,5874387730,Natasha,Kiser,452,41,Young Singles,Better,Good,Best
5530616683,5552859888,Kirk,Duellman,231,25,Young Couple,Good,Better,Better
5539768769,5553338410,Albert,Harris,211,43,Empty Nester,Better,Better,Better
5534728732,5548190909,Steve,Brodsky,321,28,Mom & Baby,Good,Good,Best
5531960644,5545545131,Donna,Tankard,312,22,Young Couple,Good,Good,Good
5527616921,5541395735,Roy,Appelbaum,514,49,Mom & Baby,Better,Good,Best
5534130227,5547614682,Caitlin,Edelman,344,32,Mom & Baby,Better,Better,Better
5528288797,5552758233,Nancy,Yakim,223,21,Young Couple,Best,Good,Good
5679127301,5680602157,Richard,Nicolois,535,26,Mom & Baby,Good,Best,Better
5534173645,5547655108,Barbara,Miguel,255,41,Empty Nester,Good,Good,Good
5538436785,5551803647,Debra,Harvey,121,26,Mom & Baby,Best,Good,Best
5536415479,5549829118,Carolina,Baron,345,47,Young Singles,Good,Good,Good
5531548497,5545148681,Jamie,Evans,145,21,Mom & Baby,Good,Better,Good
5536249728,5549666397,Nihal,Zaki,315,20,Mature,Better,Better,Better
5734803687,5734806483,James,Jarrett,532,51,Young Singles,Better,Better,Good
5538341342,5551710297,Elizabeth,Ballard,111,53,Mom & Baby,Best,Best,Best
5537815201,5551198745,Martha,Morgan,312,53,Young Couple,Better,Best,Good
5534624771,5548090195,Carla,Bertelsen,214,27,Mature,Better,Better,Better
5532266948,5545832907,Gregory,Gatter,424,53,Mature,Good,Better,Good
5874380992,5874388364,Thais,Scalez,542,34,Empty Nester,Good,Good,Good
5536811311,5550218072,Scott,Bastow,312,38,Young Couple,Better,Best,Better
5538797379,5552152506,Michelle,Goodman,152,23,Mom & Baby,Good,Good,Best
5536499217,5549911656,Anna,Ren,125,45,Mom & Baby,Better,Good,Good
5532557071,5546113180,Elizabeth,Baker,512,55,Mature,Good,Best,Good
5538912609,5552265442,Rodrigo,Cuevas,221,27,Mom & Baby,Better,Best,Better
5538291555,5551661446,Christine,Henderson,131,48,Empty Nester,Best,Good,Good
5538621893,5552722692,Miguel,Murano,154,35,Empty Nester,Better,Better,Better
5536844927,5550250955,Chelsea,Simpson,233,53,Mature,Best,Best,Better
5532059782,5545637730,Debra,Mullins,143,27,Young Singles,Good,Better,Best
5536316501,5549731650,Ron,Templeton,214,45,Mature,Better,Better,Better
5533007700,5546546093,Denise,Abboud,441,54,Mature,Better,Better,Good
5534802532,5548262133,Courtney,Maat,111,24,Mature,Better,Good,Best
5537209510,5550607658,Jodi,Beckner,254,48,Young Singles,Good,Better,Better
5538063363,5551441534,Cynthia,Clark,454,28,Young Couple,Good,Better,Best
5539381371,5552986118,Douglas,Watt,514,43,Empty Nester,Good,Better,Best
5537336153,5550731654,Abigail,Crum,323,46,Young Singles,Best,Best,Good
5532184336,5545754380,Greg,Grzegorski,151,44,Mature,Good,Better,Best
5529347016,5543042838,Mary,Jindra,414,26,Young Couple,Better,Better,Good
5533713007,5547220384,Cheryl,Doyle,514,43,Mom & Baby,Better,Good,Good
5530138285,5543802998,Karen,Handley,441,52,Empty Nester,Good,Good,Better
5528338607,5542081945,Patricia,Hammond,324,49,Young Couple,Better,Better,Best
5527635520,5541413067,Amber,Stevens,252,55,Mom & Baby,Better,Best,Best
5531162986,5544781234,Doug,Kern,421,33,Mom & Baby,Better,Best,Better
5539291101,5552636724,Anthony,Tartaglia,552,44,Young Couple,Best,Good,Good
5536604469,5550015219,Johanna,Ortiz,223,52,Young Singles,Good,Best,Good
5539538018,5553128710,Mark,Anderson,242,28,Mature,Better,Best,Best
5679891587,5681302861,Eamonn,McAteer,441,39,Mature,Best,Better,Good
5532943070,5546485650,Fred,Burton,224,41,Young Singles,Best,Best,Best
5530037256,5543708415,Karen,Miller,333,47,Young Couple,Better,Best,Good
5538389166,5551757200,Janet,Martin,153,41,Empty Nester,Best,Better,Better
5537314488,5550710497,Alan,Wasserman,551,33,Young Singles,Good,Best,Good
5528356208,5542098343,Russell,Carlson,315,50,Mature,Good,Better,Good
5527605005,5541384580,Stephanie,Coon,133,51,Young Singles,Good,Best,Good
5538287713,5551657695,Suzanne,Winters,411,55,Mom & Baby,Best,Good,Best
5534907408,5548360542,April,Kulpinski,312,47,Mom & Baby,Best,Better,Best
5538447051,5551813699,Melissa,Harvell,455,25,Young Singles,Best,Good,Better
5539752788,5553323856,Donald,Buckingham,213,32,Mature,Best,Better,Best
5533176403,5546704181,Eugene,Ciesla,323,35,Empty Nester,Good,Better,Better
5539331797,5552676808,Wendy,Kravitz,553,31,Mom & Baby,Best,Best,Better
5539851836,5553415947,Melba,Atkinson,511,55,Empty Nester,Good,Better,Best
5539758526,5553329067,Brie,Potocki,513,40,Empty Nester,Good,Best,Better
5539918790,5552744582,Ray,Kenison,553,47,Young Singles,Good,Better,Better
5538518234,5551882633,Francesca,Cutler,344,46,Mature,Better,Better,Good
5539615970,5553199478,Linda,Nicka,251,26,Young Couple,Better,Better,Best
5532175667,5545746247,Anne,Hough,455,29,Mom & Baby,Good,Good,Good
5538223336,5551595521,Jack,Cox,211,36,Young Singles,Good,Best,Good
5531056829,5544681822,Nancy,Hargreaves,323,43,Empty Nester,Best,Best,Better
5532199631,5545768719,Joan,Peterson,114,30,Mature,Best,Good,Good
5532878076,5546424748,Dorma,Martin,235,54,Young Couple,Best,Good,Best
5526422073,5540245000,June,Yost,324,20,Mature,Better,Good,Better
5530756026,5544394174,Kathy,Witt,134,21,Mom & Baby,Best,Better,Best
5529099868,5542811624,Michelle,Downes,335,46,Mature,Better,Better,Good
5535695594,5549124970,Allison,Wilden,455,46,Young Singles,Best,Best,Better
5536745514,5550153622,Teresa,Smith,512,25,Empty Nester,Better,Best,Better
5538498362,5551863347,Sam,Stone,124,31,Young Singles,Good,Better,Better
5527653886,5541430201,Eric,Berju,413,54,Empty Nester,Best,Best,Good
5533193113,5546719820,Daniel,Davenport,522,29,Young Singles,Best,Good,Better
5531268012,5544879448,James,Crandall,533,51,Mature,Better,Best,Good
5533134974,5546665569,Diane,Vetter,424,46,Mature,Good,Best,Best
5539737311,5553309707,Sofia,Jaramillo,415,52,Empty Nester,Better,Good,Better
5526267881,5540100647,Bill,Stephens,514,34,Young Couple,Best,Good,Best
5539249379,5552595674,Yvette,Darney,343,52,Young Singles,Good,Good,Good
5529025781,5542742320,Rosemary,McDaniel,354,40,Mature,Good,Better,Good
5539198066,5552975161,Kevin,Vasquez,333,43,Mature,Good,Best,Best
5530294719,5543949649,Elizabeth,Elliott,235,36,Mom & Baby,Good,Better,Better
5532202536,5545771418,Deborah,Kleiman,353,51,Young Couple,Good,Good,Good
5531139472,5544759085,Joseph,Lamanna,524,40,Young Singles,Better,Better,Better
5538387706,5551755761,Loyd,Hines,153,29,Young Couple,Best,Better,Best
5527671302,5541446453,Susan,Davis,323,42,Empty Nester,Good,Good,Good
5527662780,5541438511,Ruth,Gagliardi,355,49,Mature,Better,Good,Best
5538518892,5551883252,Erin,Eisenbarth,122,27,Empty Nester,Good,Best,Better
5532057019,5545635161,Sean,Hamel,214,37,Empty Nester,Good,Good,Best
5538644968,5552004367,Kelly,Mesey,133,29,Young Singles,Good,Good,Best
5534095516,5552821188,Meranda,Auclaire,422,39,Mom & Baby,Better,Best,Better
5535786743,5549213681,Michaele,Casey,534,35,Mom & Baby,Better,Better,Better
5530312397,5543966195,Brian,Schuette,323,49,Young Singles,Better,Best,Better
5539114836,5552463585,Jay,Volker,243,35,Young Couple,Best,Good,Better
5527410776,5541202570,John,Risse,334,42,Empty Nester,Best,Better,Best
5527520777,5541305439,Sharen,Mitchell,523,34,Young Singles,Good,Good,Good
5539847339,5553411614,Kathy,Shadle,444,42,Young Couple,Good,Better,Good
5526201285,5552719500,Patrick,Rhein,334,38,Young Singles,Better,Good,Best
5534909995,5548362967,Mary,Weibel,424,54,Young Couple,Better,Best,Good
5826707701,5826718436,Gloria,Dowd,431,32,Mom & Baby,Best,Better,Good
5534139910,5547623707,Sara,Carr,545,47,Young Couple,Better,Better,Best
5831935222,5831945525,Adam,Diveroli,431,25,Young Singles,Best,Best,Better
5539503783,5553097459,Orville,Facemyer,334,24,Mature,Good,Best,Good
5819639694,5819646756,Isairis,Lozano,442,53,Mature,Best,Good,Good
5902137585,5544281116,Janet,Sweitzer,511,28,Young Singles,Best,Best,Better
5529293706,5542993006,Lysa,Rose,523,45,Mature,Best,Good,Better
5539281668,5552627418,Celia,Heyman,331,40,Young Couple,Best,Best,Good
5874380544,5874387939,Keith,Rabin,452,29,Mature,Good,Good,Best
5528183883,5541937001,Ladonna,Abma,333,46,Empty Nester,Better,Better,Best
5826709747,5826720461,Michelle,Willoughby,431,44,Empty Nester,Best,Good,Best
5538779579,5552135038,Michael,Stapleton,143,39,Mature,Best,Good,Better
5536734823,5550143137,Carla,Gibson,114,24,Mom & Baby,Good,Best,Best
5537453579,5550845573,Carola,Sprague,254,52,Mom & Baby,Good,Good,Good
5539596434,5553181684,Jerome,Cecere,344,29,Young Singles,Better,Better,Better
5531258523,5544870579,Jason,Hein,514,29,Empty Nester,Good,Good,Good
5538707081,5552064023,Amy,Parks,133,45,Young Singles,Good,Best,Best
5923626535,5923639751,Lynn,Taylor,542,20,Empty Nester,Better,Better,Better
5538478379,5551844146,Michael,Nease,131,29,Mature,Good,Good,Better
5537121470,5550521489,Maria,Reilly,411,39,Young Singles,Better,Best,Better
5531320879,5544929628,Kala,Johnson,321,27,Empty Nester,Good,Best,Better
5528326940,5542071047,Neal,Fix,133,42,Young Singles,Good,Better,Best
5529207929,5542912581,Mark,Robinson,412,44,Mature,Better,Good,Better
5539812130,5553378226,John,Canterchioli,232,36,Mom & Baby,Best,Good,Better
5910429087,5910440432,Frank,Andrade,521,20,Mature,Best,Best,Best
5531924612,5545511481,Deborah,Whalen,112,50,Young Couple,Best,Good,Good
5538735734,5552092021,Krayton,Johnson,143,39,Empty Nester,Good,Good,Better
5538824884,5552179476,Beverly,Smith,532,41,Young Couple,Better,Good,Good
