Company Name,DUNS Number,Address: line1,Address: line2,City,State/Province,State/Province ISO code,Country,Annual Sales,Industry,SIC Code,Website,Contact Job Title,Gender,Personal Linkedin Link,Contact First Name,Contact Last Name,No of PCs,No of Servers,No of Colur Printers,Major Network Brand,No of Laser Printers
Sequa Corp,70-610-8053,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,1994063429,Diversified,36047680,g.co,Architect,Female,www.linkedin.com/Annmaria,Annmaria,BURTON,214,65,82,,19
Service Corp. International,70-610-8054,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,2128967144,Government,36047681,g.co,General Manager - Ied,Male,www.linkedin.com/Tuck,Tuck,THOMPSON,408,65,122,,10
ServiceMaster Co,70-610-8055,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,6245562350,Finance & Insurance,36047682,g.co,Manager - Business Sales & Marketing,Female,www.linkedin.com/Alena,Alena,MARY,403,56,107,,5
Shaw Group Inc,70-610-8056,5,91538 Del Sol Trail,Bakersfield,Kansas,KS,United States,6288704708,Diversified,36047683,g.co,Director,Female,www.linkedin.com/Guinna,Guinna,PATTERSON,480,69,70,,11
Sherwin-Williams Company,70-610-8057,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,9141788649,Information & Media,36047684,g.co,Officer - Business Development,Male,www.linkedin.com/Moore,Moore,MORRISON,528,46,160,,12
Shopko Stores Inc,70-610-8058,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,9861379589,Construction & Engineering Services,36047685,g.co,Head - Engineering,Male,www.linkedin.com/Yardley,Yardley,FOX,937,61,102,,7
Siebel Systems Inc,70-610-8059,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,7972241159,Telecommunications,36047686,g.co,Associate Vice President - HR,Male,www.linkedin.com/Jeremiah,Jeremiah,BROOKS,935,41,170,,10
Sierra Health Services Inc,70-610-8060,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,3783055047,Finance & Insurance,36047687,g.co,Head - Corporate Strategy,Female,www.linkedin.com/Talia,Talia,PATTERSON,688,55,93,,14
Sierra Pacific Resources,70-610-8061,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,5625426125,Transport & Warehousing,36047688,g.co,RBI Nominee Director,Female,www.linkedin.com/Maddie,Maddie,CLARKE,671,37,110,,9
Silgan Holdings Inc.,70-610-8062,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,3186362410,Telecommunications,36047689,g.co,Manager - Database Systems,Male,www.linkedin.com/Fletcher,Fletcher,ROBINSON,417,44,66,,7
Silicon Graphics Inc,70-610-8063,5,91538 Del Sol Trail,Bakersfield,Louisiana,LA,United States,7065939048,Information & Media,36047690,g.co,Technical Manager - IT Infra,Female,www.linkedin.com/Vivyanne,Vivyanne,TAYLOR,864,26,130,,6
Simon Property Group Inc,70-610-8064,5,91538 Del Sol Trail,Bakersfield,Nevada,NV,United States,7550921936,Electrical & Electronics,36047691,g.co,Chief Manager - HR,Female,www.linkedin.com/Ferne,Ferne,COLE,453,55,87,,11
SLM Corporation,70-610-8065,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,9198084920,MINING,36047692,g.co,Joint General Manager - Infra,Male,www.linkedin.com/Bard,Bard,WOOD,213,36,148,,7
Smith International Inc,70-610-8066,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,2854066829,Health & Community Services,36047693,g.co,Controller - Finance,Female,www.linkedin.com/Rochette,Rochette,BRYANT,925,28,80,,12
Smithfield Foods Inc,70-610-8067,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,8490570777,Electrical & Electronics,36047694,g.co,Senior Vice President & Head - Mark,Female,www.linkedin.com/Jessika,Jessika,LINCOLN,138,33,77,,14
Smurfit-Stone Container Corp,70-610-8068,5,91538 Del Sol Trail,Bakersfield,Tennessee,TN,United States,8582881914,Business Management and Scientific Services,36047695,g.co,COO & Head Research & Product Development,Female,www.linkedin.com/Lisetta,Lisetta,HUNT,880,32,138,,13
Snap-On Inc,70-610-8069,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,1556800953,"Arts, Entertainment & Recreation",36047696,g.co,Chief General Manager - Corporate Affairs,Female,www.linkedin.com/Bernadette,Bernadette,JOHNSON,715,31,63,,7
Solectron Corp,70-610-8070,5,91538 Del Sol Trail,Bakersfield,Virgin Islands,VI,United States,6999669636,"Arts, Entertainment & Recreation",36047697,g.co,Senior Manager Field Services,Female,www.linkedin.com/Joyous,Joyous,STANLEY,658,60,171,,9
Solutia Inc,70-610-8071,5,91538 Del Sol Trail,Bakersfield,New York,NY,United States,1304425247,Finance & Insurance,36047698,g.co,Deputy General Manager - Strategy,Male,www.linkedin.com/Schroeder,Schroeder,STEWART,827,58,124,,8
Sonic Automotive Inc.,70-610-8072,5,91538 Del Sol Trail,Bakersfield,Iowa,IA,United States,8862855488,Utilities & Waste Management,36047699,g.co,Head - IS,Male,www.linkedin.com/Dani,Dani,HALE,668,64,125,,18
Sonoco Products Co.,70-610-8073,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,9964560344,Personal & Other Services,36047700,g.co,Assistant Manager - Retail,Female,www.linkedin.com/Winnie,Winnie,WEST,742,46,195,,10
Southern Company,70-610-8074,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,6072202239,Diversified,36047701,g.co,Assistant Prof IT,Male,www.linkedin.com/Leopold,Leopold,SIMMONS,917,36,73,,5
Southern Union Company,70-610-8075,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,3067606510,"Arts, Entertainment & Recreation",36047702,g.co,Administrator - Network,Female,www.linkedin.com/Tatum,Tatum,DAVIES,573,43,82,,19
SouthTrust Corp.,70-610-8076,5,91538 Del Sol Trail,Bakersfield,Texas,TX,United States,6827573996,IT Supplier,36047703,g.co,Practice Head - Analyst Relations,Male,www.linkedin.com/Temple,Temple,MYERS,825,22,108,,17
Southwest Airlines Co,70-610-8077,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,1774879603,Diversified,36047704,g.co,Manager - Zonal,Female,www.linkedin.com/Leese,Leese,WILLIAMS,256,36,113,,11
Southwest Gas Corp,70-610-8078,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,7731903198,Manufacturing,36047705,g.co,Vice President - country head - Ind,Female,www.linkedin.com/Kyrstin,Kyrstin,PALMER,410,28,189,,16
Sovereign Bancorp Inc.,70-610-8079,5,91538 Del Sol Trail,Bakersfield,Puerto Rico,PR,United States,2815754276,Finance & Insurance,36047706,g.co,Head - Advanced System Group,Female,www.linkedin.com/Ethelda,Ethelda,BARBER,554,69,82,,19
Spartan Stores Inc,70-610-8080,5,91538 Del Sol Trail,Bakersfield,Puerto Rico,PR,United States,4059300015,Banking,36047707,g.co,Head - Networking,Male,www.linkedin.com/Elliot,Elliot,CAMERON,592,42,185,,10
Spherion Corp,70-610-8081,5,91538 Del Sol Trail,Bakersfield,Texas,TX,United States,8728649260,Construction & Engineering Services,36047708,g.co,President - Export,Male,www.linkedin.com/Stig,Stig,CARR,973,58,175,,10
Sports Authority Inc,70-610-8082,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,5352230360,Business Management and Scientific Services,36047709,g.co,Assistant Manager - Accounts,Male,www.linkedin.com/Jimmie,Jimmie,FORD,588,34,72,,14
Sprint Corp.,70-610-8083,5,91538 Del Sol Trail,Bakersfield,Louisiana,LA,United States,7748663543,Business Management and Scientific Services,36047710,g.co,Executive Director - Corporate Marketing,Female,www.linkedin.com/Petronille,Petronille,PORTER,627,68,139,,7
SPX Corp,70-610-8084,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,3068399855,Construction & Engineering Services,36047711,g.co,Executive Director - Material,Female,www.linkedin.com/Kary,Kary,HOLT,447,61,171,,8
St. Jude Medical Inc,70-610-8085,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,7373350842,IT Supplier,36047712,g.co,Assistant Software Engineer,Female,www.linkedin.com/Dode,Dode,MARSH,414,28,81,,6
St. Paul Cos.,70-610-8086,5,91538 Del Sol Trail,Bakersfield,Pennsylvania,PA,United States,6317137734,Education Services,36047713,g.co,Lead - Unixsa,Female,www.linkedin.com/Xenia,Xenia,DAVIDSON,177,31,45,,11
Staff Leasing Inc.,70-610-8087,5,91538 Del Sol Trail,Bakersfield,Puerto Rico,PR,United States,2546415185,Personal & Other Services,36047714,g.co,Officer - Technical,Female,www.linkedin.com/Jaquenette,Jaquenette,PERRY,442,67,155,,11
StanCorp Financial Group Inc,70-610-8088,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,2558026053,Construction & Engineering Services,36047715,g.co,Vice President - Corporate Developm,Female,www.linkedin.com/Kia,Kia,ROBERTS,675,57,196,,12
Standard Pacific Corp.,70-610-8089,5,91538 Del Sol Trail,Bakersfield,Texas,TX,United States,8062730560,IT Supplier,36047716,g.co,President - Pharma Research & Development,Male,www.linkedin.com/Orren,Orren,BRUCE,314,56,95,,8
Stanley Works,70-610-8090,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,5658875395,Health & Community Services,36047717,g.co,Manager - Factory,Male,www.linkedin.com/Tye,Tye,COOK,254,24,158,,12
Staples Inc,70-610-8091,5,91538 Del Sol Trail,Bakersfield,Puerto Rico,PR,United States,2949390100,"Real Estate, Rental & Leasing",36047718,g.co,Country Manager,Female,www.linkedin.com/Rafa,Rafa,CONNOR,336,56,189,,9
Starbucks Corp,70-610-8092,5,91538 Del Sol Trail,Bakersfield,Washington,WA,United States,3365542409,Health & Community Services,36047719,g.co,Assistant Manager - Server,Male,www.linkedin.com/Maison,Maison,YOUNG,922,69,38,,19
Starwood Hotels & Resorts Worldwide Inc,70-610-8093,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,8333561281,Banking,36047720,g.co,Assistant General Manager & Head -,Male,www.linkedin.com/Sebastiano,Sebastiano,BARBER,640,20,143,,13
State Street Corp.,70-610-8094,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,3990812900,Personal & Other Services,36047721,g.co,General Manager - R & L,Male,www.linkedin.com/Bengt,Bengt,COOKE,641,38,155,,15
Stater Bros. Holdings Inc.,70-610-8095,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,1063728142,Electrical & Electronics,36047722,g.co,General Manager - Corporate Connections,Male,www.linkedin.com/Lou,Lou,HOLT,610,53,181,,10
Steelcase Inc,70-610-8096,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,4388168540,Accommodation & Food Services,36047723,g.co,General Manager - Finance & Account,Male,www.linkedin.com/Patrick,Patrick,FOSTER,934,43,99,,19
Stein Mart Inc,70-610-8097,5,91538 Del Sol Trail,Bakersfield,New Jersey,NJ,United States,5422297246,Business Management and Scientific Services,36047724,g.co,Assistant Vice President - Product Design Services,Male,www.linkedin.com/Marietta,Marietta,DUNN,523,27,87,,12
Stewart & Stevenson Services Inc,70-610-8098,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,5715688353,Health & Community Services,36047725,g.co,President - Insurance,Male,www.linkedin.com/Barton,Barton,SNYDER,262,39,89,,12
Stewart Information Services Corp,70-610-8099,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,8432534651,MINING,36047726,g.co,Assistant Consultant,Female,www.linkedin.com/Almeta,Almeta,CHARLES,788,32,94,,14
Stilwell Financial Inc,70-610-8100,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,3398984128,Finance & Insurance,36047727,g.co,DM - IT,Female,www.linkedin.com/Jewelle,Jewelle,ROOSEVELT,435,47,33,,19
Storage Technology Corporation,70-610-8101,5,91538 Del Sol Trail,Bakersfield,North Carolina,NC,United States,1556952163,Construction & Engineering Services,36047728,g.co,Head - IT Security,Female,www.linkedin.com/Gisela,Gisela,STREET,331,49,119,,6
Stryker Corp,70-610-8102,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,2763574352,Business Management and Scientific Services,36047729,g.co,Incharge - Projects Finance & Trade Finance,Female,www.linkedin.com/Tersina,Tersina,TAYLOR,472,43,197,,8
Sun Healthcare Group Inc.,70-610-8103,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,2112236444,Accommodation & Food Services,36047730,g.co,"Head - Supply Planning, Innovation & Technology",Male,www.linkedin.com/Clark,Clark,CRAWFORD,762,28,54,,13
Sun Microsystems Inc.,70-610-8104,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,1895869557,Telecommunications,36047731,g.co,Senior Associate - IT,Male,www.linkedin.com/Tarrant,Tarrant,WILKINSON,982,58,159,,11
SunGard Data Systems Inc.,70-610-8105,5,91538 Del Sol Trail,Bakersfield,Michigan,MI,United States,1316171401,Diversified,36047732,g.co,Head - Marketing,Male,www.linkedin.com/Glenn,Glenn,WILLIAMS,433,25,171,,15
Sunoco Inc.,70-610-8106,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,7215713274,Banking,36047733,g.co,Manager - Communications,Male,www.linkedin.com/Shepperd,Shepperd,WALSH,946,48,158,,12
SunTrust Banks Inc,70-610-8107,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,9406402111,Health & Community Services,36047734,g.co,Consultant - ERP,Male,www.linkedin.com/Thaddus,Thaddus,FULLER,226,25,59,,18
Supervalu Inc,70-610-8108,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,6300242602,Business Management and Scientific Services,36047735,g.co,Director - Production,Female,www.linkedin.com/Leona,Leona,AUSTIN,982,51,109,,14
"Swift Transportation, Co., Inc",70-610-8109,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,8067592973,MINING,36047736,g.co,Additional General Manager,Male,www.linkedin.com/Dieter,Dieter,LANE,530,57,36,,5
Symbol Technologies Inc,70-610-8110,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,5205191911,Electrical & Electronics,36047737,g.co,Consumer Finance,Female,www.linkedin.com/Elianore,Elianore,DAY,108,37,38,,16
Synovus Financial Corp.,70-610-8111,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,6174346642,"Real Estate, Rental & Leasing",36047738,g.co,Ase,Female,www.linkedin.com/Dotty,Dotty,NEWMAN,975,67,197,,15
Sysco Corp,70-610-8112,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,2092947462,Construction & Engineering Services,36047739,g.co,Ssme,Female,www.linkedin.com/Carroll,Carroll,FRENCH,570,42,149,,15
Systemax Inc.,70-610-8113,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,8272461317,Telecommunications,36047740,g.co,Senior Systems Consultant,Male,www.linkedin.com/Ismail,Ismail,BLAIR,240,46,158,,15
Target Corp.,70-610-8114,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,3634092489,"Arts, Entertainment & Recreation",36047741,g.co,General Manager - C & Ib,Female,www.linkedin.com/Corrine,Corrine,COX,200,30,167,,19
Tech Data Corporation,70-610-8115,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,5024012923,Banking,36047742,g.co,Deputy General Manager - Systems,Female,www.linkedin.com/Marchelle,Marchelle,ANDERSON,816,54,33,,7
TECO Energy Inc,70-610-8116,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,1812125208,Transport & Warehousing,36047743,g.co,Consultant - IS,Male,www.linkedin.com/Raphael,Raphael,WILLIAM,941,24,110,,9
Tecumseh Products Company,70-610-8117,5,91538 Del Sol Trail,Bakersfield,Virgin Islands,VI,United States,4764922847,IT Supplier,36047744,g.co,Vice President - Corporate Marketing,Male,www.linkedin.com/Lars,Lars,KERR,897,28,164,,6
Tektronix Inc,70-610-8118,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,7495870682,Information & Media,36047745,g.co,President & Managing Director,Female,www.linkedin.com/Blinnie,Blinnie,HUNTER,329,42,54,,11
Teleflex Incorporated,70-610-8119,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,7052819821,Information & Media,36047746,g.co,Vice President - IT & Service Management,Male,www.linkedin.com/Julius,Julius,DAVIES,596,48,66,,10
Telephone & Data Systems Inc,70-610-8120,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,6260098869,IT Supplier,36047747,g.co,General Manager - Engineering & Maintenance,Male,www.linkedin.com/Christof,Christof,SCOTT,166,64,91,,12
Tellabs Inc.,70-610-8121,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,2290828966,Accommodation & Food Services,36047748,g.co,Assistant Manager - IT,Female,www.linkedin.com/Samuela,Samuela,BARRETT,415,70,170,,20
Temple-Inland Inc,70-610-8122,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,8072023630,Health & Community Services,36047749,g.co,Deputy Manger - IT,Male,www.linkedin.com/Wallache,Wallache,SUTTON,892,40,140,,15
Tenet Healthcare Corporation,70-610-8123,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,5106614483,Information & Media,36047750,g.co,Senior Manager - IT Services,Female,www.linkedin.com/Thomasa,Thomasa,MILES,546,24,75,,5
Tenneco Automotive Inc.,70-610-8124,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,8791233627,Diversified,36047751,g.co,Head - Desktop Products & Technologies,Female,www.linkedin.com/Winnie,Winnie,STEPHENS,103,32,128,,14
Teradyne Inc,70-610-8125,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,6709879054,Banking,36047752,g.co,General Manager - West,Female,www.linkedin.com/Lissy,Lissy,KENNEDY,889,44,175,,11
Terex Corp,70-610-8126,5,91538 Del Sol Trail,Bakersfield,South Dakota,SD,United States,3775618421,Business Management and Scientific Services,36047753,g.co,Executive Vice President,Male,www.linkedin.com/Angel,Angel,BURNS,906,57,100,,8
Tesoro Petroleum Corp.,70-610-8127,5,91538 Del Sol Trail,Bakersfield,Michigan,MI,United States,2530624036,Transport & Warehousing,36047754,g.co,Senior Manager - Datacenter,Male,www.linkedin.com/Harman,Harman,STEWART,638,63,140,,7
Texas Industries Inc.,70-610-8128,5,91538 Del Sol Trail,Bakersfield,Vermont,VT,United States,9706612086,Finance & Insurance,36047755,g.co,Global Hr Analyst,Female,www.linkedin.com/Ketty,Ketty,IT,310,58,91,,9
Texas Instruments Incorporated,70-610-8129,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,4691834477,Information & Media,36047756,g.co,Chief Executive Officer - IT,Male,www.linkedin.com/Orazio,Orazio,REID,433,59,125,,6
Textron Inc,70-610-8130,5,91538 Del Sol Trail,Bakersfield,North Carolina,NC,United States,1397505042,Construction & Engineering Services,36047757,g.co,Deputy General Manager - Computer,Male,www.linkedin.com/Igor,Igor,COLEMAN,570,56,142,,16
Thermo Electron Corporation,70-610-8131,5,91538 Del Sol Trail,Bakersfield,Wyoming,WY,United States,1246094904,Business Management and Scientific Services,36047758,g.co,Senior Vice President & Global Head,Female,www.linkedin.com/Joellyn,Joellyn,WILSON,980,29,42,,15
Thomas & Betts Corporation,70-610-8132,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,1575270735,MINING,36047759,g.co,Head - Product Development,Male,www.linkedin.com/Gabe,Gabe,DUNCAN,221,32,64,,7
Tiffany & Co,70-610-8133,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,9247839979,Education Services,36047760,g.co,General Manager - Corporate Communi,Male,www.linkedin.com/Gene,Gene,KELLY,343,44,104,,6
Timken Company,70-610-8134,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,5449743163,Health & Community Services,36047761,g.co,Deputy Manager - GBTL IT,Female,www.linkedin.com/Gilberta,Gilberta,DAVIDSON,314,32,154,,9
TJX Companies Inc,70-610-8135,5,91538 Del Sol Trail,Bakersfield,New Jersey,NJ,United States,4864397446,Personal & Other Services,36047762,g.co,Analyst - Technical,Male,www.linkedin.com/Sheffield,Sheffield,PRICE,912,33,80,,20
TMP Worldwide Inc,70-610-8136,5,91538 Del Sol Trail,Bakersfield,Vermont,VT,United States,6915756061,MINING,36047763,g.co,Cashier,Male,www.linkedin.com/Garth,Garth,BRYAN,640,22,160,,8
Toll Brothers Inc,70-610-8137,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,5540034409,Information & Media,36047764,g.co,Head - HR Manager,Male,www.linkedin.com/Olag,Olag,SIMMONS,893,30,109,,17
Torchmark Corporation,70-610-8138,5,91538 Del Sol Trail,Bakersfield,Texas,TX,United States,5782448126,Diversified,36047765,g.co,Assistant Manager - DIT,Female,www.linkedin.com/Flossie,Flossie,MONTGOMERY,614,23,149,,19
Toro Company,70-610-8139,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,8062846239,"Real Estate, Rental & Leasing",36047766,g.co,Senior Manager Global Alliances,Female,www.linkedin.com/Toni,Toni,DAWSON,291,37,97,,15
Tower Automotive Inc.,70-610-8140,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,3965831453,"Arts, Entertainment & Recreation",36047767,g.co,Deputy Manager - IT Infrastructure,Female,www.linkedin.com/Marline,Marline,ALLEN,879,35,179,,6
Toys 'R' Us Inc,70-610-8141,5,91538 Del Sol Trail,Bakersfield,Washington DC,DC,United States,4172761352,Accommodation & Food Services,36047768,g.co,Associate - IT,Female,www.linkedin.com/Morgan,Morgan,ISLAND,697,58,161,,17
Trans World Entertainment Corp.,70-610-8142,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,5235277529,MINING,36047769,g.co,Additional Director,Female,www.linkedin.com/Kimberlyn,Kimberlyn,SAUNDERS,755,63,45,,14
TransMontaigne Inc,70-610-8143,5,91538 Del Sol Trail,Bakersfield,Washington,WA,United States,3137502972,"Arts, Entertainment & Recreation",36047770,g.co,Principal,Male,www.linkedin.com/Cole,Cole,COLEMAN,703,30,123,,8
Transocean Inc,70-610-8144,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,7280760760,Information & Media,36047771,g.co,Deputy Chief Manager - IT,Male,www.linkedin.com/Jeffrey,Jeffrey,BLAIR,800,64,76,,20
TravelCenters of America Inc.,70-610-8145,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,1205510440,Transport & Warehousing,36047772,g.co,System Administrator,Female,www.linkedin.com/Isidora,Isidora,HOPKINS,474,44,44,,16
Triad Hospitals Inc,70-610-8146,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,7418604425,IT Supplier,36047773,g.co,Manager - Desktop Support,Male,www.linkedin.com/Salim,Salim,BRYAN,557,51,103,,6
Tribune Company,70-610-8147,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,2000568954,Education Services,36047774,g.co,Assistant Manager - DIT,Male,www.linkedin.com/Inglebert,Inglebert,TRYNISKI,399,69,154,,7
Trigon Healthcare Inc.,70-610-8148,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,5721332327,Diversified,36047775,g.co,System Adminstrator,Female,www.linkedin.com/Benita,Benita,FRANK,878,33,66,,9
Trinity Industries Inc,70-610-8149,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,7631034653,Diversified,36047776,g.co,Chief Officer - Marketing,Male,www.linkedin.com/Bradford,Bradford,PEARSON,636,38,135,,6
Trump Hotels & Casino Resorts Inc.,70-610-8150,5,91538 Del Sol Trail,Bakersfield,Texas,TX,United States,1511611010,Banking,36047777,g.co,Senior Vice President - Finance & Supply,Male,www.linkedin.com/Bharat,Bharat,BAKER,757,64,68,,9
TruServ Corporation,70-610-8151,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,5994855982,"Real Estate, Rental & Leasing",36047778,g.co,Head - Direct Banking,Male,www.linkedin.com/Ev,Ev,BISHOP,212,24,47,,20
TRW Inc,70-610-8152,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,3346294824,Electrical & Electronics,36047779,g.co,General Manager - Air Pollution Control Equipments,Male,www.linkedin.com/Mose,Mose,WEBB,167,61,82,,9
TXU Corp,70-610-8153,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,3073266475,IT Supplier,36047780,g.co,General Manager - Engineering,Male,www.linkedin.com/Reinhard,Reinhard,MORTON,532,62,181,,16
Tyson Foods Inc,70-610-8154,5,91538 Del Sol Trail,Bakersfield,West Virginia,WV,United States,4423850170,"Arts, Entertainment & Recreation",36047781,g.co,Manager - Marketing,Female,www.linkedin.com/Brandie,Brandie,PARKER,890,61,82,,10
U.S. Bancorp,70-610-8155,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,9981724151,Transport & Warehousing,36047782,g.co,Head - Group Business,Female,www.linkedin.com/Krissy,Krissy,TODD,964,24,199,,14
U.S. Industries Inc.,70-610-8156,5,91538 Del Sol Trail,Bakersfield,California,CA,United States,4996281215,Telecommunications,36047783,g.co,General Manager - Project Engineering,Female,www.linkedin.com/Hannah,Hannah,BARNES,135,44,58,,13
UAL Corporation,70-610-8157,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,8646953184,Construction & Engineering Services,36047784,g.co,Assistant Manager - Production,Male,www.linkedin.com/Kingsly,Kingsly,NEWTON,586,52,54,,13
UGI Corporation,70-610-8158,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,4848355110,WHOLESALE & RETAIL TRADE,36047785,g.co,Network Administrator,Male,www.linkedin.com/Michel,Michel,RICHARDS,221,62,141,,6
Unified Western Grocers Inc,70-610-8159,5,91538 Del Sol Trail,Bakersfield,Tennessee,TN,United States,2366968547,Information & Media,36047786,g.co,Chief Officer - Accounts,Male,www.linkedin.com/Melvyn,Melvyn,TURNER,319,59,62,,18
Union Pacific Corporation,70-610-8160,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,8647214535,WHOLESALE & RETAIL TRADE,36047787,g.co,Chief Executive Officer - IT,Female,www.linkedin.com/Sonni,Sonni,AUSTIN,612,58,122,,15
Union Planters Corp,70-610-8161,5,91538 Del Sol Trail,Bakersfield,Washington DC,DC,United States,6722222266,Telecommunications,36047788,g.co,Customer Relation - Manager,Female,www.linkedin.com/Bettina,Bettina,NORTON,273,45,185,,9
Unisource Energy Corp,70-610-8162,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,9972799276,Finance & Insurance,36047789,g.co,Project Manager - IT,Male,www.linkedin.com/Gustav,Gustav,JONES,806,42,98,,18
Unisys Corporation,70-610-8163,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,2417678521,Health & Community Services,36047790,g.co,Senior Manager - EDP,Female,www.linkedin.com/Nannie,Nannie,WRIGHT,909,38,123,,7
United Auto Group Inc,70-610-8164,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,8811634245,IT Supplier,36047791,g.co,Senior - IT,Male,www.linkedin.com/Raymond,Raymond,PAYNE,569,53,183,,19
United Defense Industries Inc.,70-610-8165,5,91538 Del Sol Trail,Bakersfield,West Virginia,WV,United States,6263863047,Telecommunications,36047792,g.co,Head - Administration,Male,www.linkedin.com/Norm,Norm,BELL,662,35,122,,10
United Parcel Service Inc,70-610-8166,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,8689054256,Business Management and Scientific Services,36047793,g.co,Senior Scientist,Male,www.linkedin.com/Allyn,Allyn,COLE,868,60,177,,6
United Rentals Inc,70-610-8167,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,9345454811,Personal & Other Services,36047794,g.co,Manager - Export,Male,www.linkedin.com/Paige,Paige,GRIFFIN,856,52,193,,14
United Stationers Inc,70-610-8168,5,91538 Del Sol Trail,Bakersfield,Iowa,IA,United States,6315626521,Telecommunications,36047795,g.co,Chairman,Male,www.linkedin.com/Harris,Harris,CUNNINGHAM,627,38,119,,13
